id,order_id,platform,price,duration,purchase_date,status,type,user_id,renewal_from_id,gift_code_id,subscription_id,motif
1559,4ef64f0a-c99d-4b33-9711-4f358d1ddf95,Surfshark,1500,1 mois,2026-06-18 08:26:23.780286+00,completed,mutual,624,,,,subscription
1557,6de3fc5b-ef19-4829-a68e-3fe4f543923f,Crunchyroll,1500,1 mois,2026-06-06 11:43:01.261043+00,completed,mutual,624,312,,312,renewal
1555,5b4e8a26-8e0d-43a6-b724-f398b5bf15ff,Disney Plus,2500,1 mois,2026-06-18 07:57:24.539393+00,completed,mutual,624,,,730,subscription
1563,d9a85c0a-d1d5-4060-a86f-affe47effdf8,Netflix,2500,1 mois,2026-06-18 13:26:00.679832+00,completed,mutual,1097,,,736,subscription
1558,f2c53c6b-d4d5-49e5-bb10-dbd87b900577,Prime Video,2000,1 mois,2026-06-18 08:24:29.077465+00,completed,mutual,1093,,,732,subscription
1561,a74799ed-2017-4866-822d-b88d9b5363c6,Netflix,2500,1 mois,2026-06-18 08:57:32.317983+00,completed,mutual,1091,,,734,subscription
1560,d6bd223b-7ee0-4305-a659-a3be89dd9189,Disney Plus,2500,1 mois,2026-06-18 08:41:41.409892+00,completed,mutual,,,,,subscription
1565,11db8ecc-0fd3-455f-9e2e-d1045291bfab,Netflix,2500,1 mois,2026-06-18 18:25:58.097334+00,completed,mutual,1099,,,738,subscription
1562,aa1772fc-f86c-48ff-b56e-2467cfce2d7a,Prime Video,2000,1 mois,2026-06-18 09:05:55.194671+00,completed,mutual,1095,,,735,subscription
1564,f20fa63b-9df3-458a-b95d-84befb0cde7c,Netflix,2500,1 mois,2026-06-18 13:44:15.381498+00,completed,mutual,1098,,,737,subscription
1566,20584b16-0086-4e44-b499-db14a82ae114,Prime Video,2000,1 mois,2026-06-18 19:29:01.536721+00,completed,mutual,1100,,,739,subscription
1567,f299bb0c-4ed6-4eed-a3e2-35cb3c71ed06,Prime Video,2000,1 mois,2026-06-18 19:43:53.264687+00,completed,mutual,1096,,,740,subscription
1542,dda5a1df-797c-4f85-b24b-368eaa6e3e1b,Paramount Plus,2500,1 mois,2026-06-17 19:36:39.262972+00,completed,mutual,838,,,,subscription
1569,d6b97631-51a5-4f28-b3cf-77881e32ee17,Surfshark,1500,1 mois,2026-06-18 21:05:56.439104+00,completed,mutual,838,,,741,subscription
1568,71cb19c6-4775-4d2d-bfde-c9405ff2d17b,Netflix,2500,1 mois,2026-06-18 20:55:23.695609+00,completed,mutual,830,,,742,subscription
1572,c0a4bd14-06cb-437d-b920-08ebb4d44283,Spotify,2000,1 mois,2026-06-18 22:02:47.369463+00,completed,mutual,1101,,,,subscription
1571,8582b2b9-52eb-4fb9-9db3-a39dde126c72,Spotify,2000,1 mois,2026-06-18 00:00:00+00,failed,mutual,957,426,,,renewal
1574,dcb85f2c-df6c-442b-a310-a4463d5743f6,Crunchyroll,1500,1 mois,2026-06-18 22:12:22.448803+00,completed,mutual,1102,,,,subscription
1850,7a1ad677-c375-41c7-b1c8-d950f73e45f3,Netflix,2500,1 mois,2026-07-01 15:26:47.512135+00,completed,mutual,68,,,868,subscription
1862,db87b6b5-6e6b-4e6c-b2d5-f017c4e8dc7a,Prime Video,5500,3 mois,2026-06-30 23:11:00+00,completed,mutual,579,266,,266,renewal
1591,a5560d02-4cd9-4545-832a-08d32d181b4d,Netflix,7000,3 mois,2026-06-19 18:11:42.348464+00,completed,mutual,884,,,751,subscription
1576,8dcbcd14-8574-4c00-a984-5e24f024f2d1,Spotify,2000,1 mois,2026-06-18 00:00:00+00,completed,mutual,957,426,,426,renewal
2148,11e7a16b-9c00-41f7-89c7-d7c7c28d8cd6,Netflix,2500,1 mois,2026-07-15 19:19:23.864031+00,completed,mutual,1292,,,996,subscription
1633,22254dbb-af97-4240-8378-441e12630f49,Netflix,2500,1 mois,2026-06-21 15:55:58.271977+00,completed,mutual,390,105,,105,renewal
2129,3457b72b-a1ab-401f-ac04-8ac88a023591,Netflix,2500,1 mois,2026-07-13 21:44:40.271506+00,completed,mutual,697,,,990,subscription
1626,f8d0fe08-e8ab-4f88-ab9d-faff50d02dae,Netflix,2500,1 mois,2026-06-21 19:51:15.792505+00,completed,mutual,1126,,,773,subscription
1577,1ae47e98-c0f6-4e20-8b98-72a757a38c37,Prime Video,2000,1 mois,2026-06-18 23:36:58.394071+00,completed,mutual,1104,,,745,subscription
1584,928b937a-a9ad-4808-88f1-fdb6eec45dc9,Netflix,2500,1 mois,2026-06-19 13:38:39.567857+00,completed,mutual,1107,,,753,subscription
1869,18cfcb40-1660-4ea2-a982-301e670bcb2b,Netflix,2500,1 mois,2026-07-02 20:30:16.85537+00,completed,mutual,131,,,875,subscription
1876,c05174da-3c03-4091-8d78-867b8bdadcfd,Netflix,7000,3 mois,2026-07-04 11:15:15.25034+00,completed,mutual,914,518,,518,extension
1880,1fbd8b4f-bb71-4a71-89c3-c8c7a53d95c4,Netflix,2500,1 mois,2026-07-01 14:37:32.413481+00,completed,mutual,887,500,,500,renewal
1628,1bad05e5-537d-4447-959e-a49fbaa38b9d,Netflix,2500,1 mois,2026-06-21 20:10:06.235032+00,completed,mutual,851,,,774,subscription
1580,8c2f73a2-5ec8-4eef-9d31-607930084b32,Apple Music,2000,1 mois,2026-06-19 11:04:36.47368+00,completed,mutual,885,,,746,subscription
1582,b1b12831-55b0-4a13-88ed-00afbd830425,Netflix,7000,3 mois,2026-07-24 09:42:13.68295+00,failed,mutual,849,145,,,extension
1598,f1c34384-8ae8-49e3-b306-76fd566d9838,Hbo Max,2500,1 mois,2026-06-20 21:07:10.759552+00,completed,mutual,964,442,,442,extension
1586,fc2def17-acfc-49c6-b1ca-63debb29b16d,Hbo Max,2500,1 mois,2026-06-19 15:02:27.740658+00,completed,mutual,1108,,,747,subscription
1603,744cdca6-d322-413b-9138-46a6722c5220,Netflix,2500,1 mois,2026-06-20 11:32:02.801388+00,completed,mutual,792,,,756,subscription
1627,bc2385fd-d6c6-4757-8acf-19f4046c13d3,Netflix,2500,1 mois,2026-06-18 00:00:00+00,completed,mutual,423,425,,425,renewal
1610,96290d6c-c1d3-422c-9f58-0f422b19d2b6,Spotify,2000,1 mois,2026-06-20 12:57:30.211037+00,completed,mutual,1114,,,760,subscription
1608,c7fd5450-87f3-4332-85db-f035d49efe19,Hbo Max,2500,1 mois,2026-06-20 12:56:08.117775+00,completed,mutual,1114,,,761,subscription
1587,4133913d-57bb-4bad-a010-db2e78854df4,Surfshark,1500,1 mois,2026-06-19 15:22:19.543031+00,completed,mutual,1063,,,748,subscription
1585,6a6f5641-c7d0-4b77-bf1c-fa4fca522f10,Disney Plus,2500,1 mois,2026-06-19 15:01:01.63229+00,completed,mutual,1063,,,749,subscription
1588,337ce2fc-8bc9-4bf0-976c-203291cd7f4c,Netflix,2500,1 mois,2026-06-18 06:00:00.332762+00,completed,mutual,464,573,,573,renewal
1590,e62be00f-d3df-4804-8a43-8867f1ac8193,Netflix,2500,1 mois,2026-06-19 17:18:19.933951+00,completed,mutual,1109,,,750,subscription
1617,656395eb-6db7-4980-b6bd-6953c648e992,Crunchyroll,1500,1 mois,2026-06-21 12:07:28.769756+00,completed,mutual,1122,,,769,subscription
1614,2f4371fe-88e8-4bcf-9d3b-e4e25e9dc63f,Netflix,2500,1 mois,2026-06-21 11:30:20.814784+00,completed,mutual,1123,,,,subscription
1635,db8050df-9e97-444e-b93e-e73b8c39a478,Crunchyroll,7000,6 mois,2026-06-22 10:28:34.319806+00,completed,mutual,635,,,777,subscription
1624,fa6de46c-48af-44b2-ab4d-18364cf3c89c,Crunchyroll,1500,1 mois,2026-06-26 22:34:23.584348+00,completed,mutual,979,476,,476,extension
1629,a9cab8b6-a7a4-4c0a-b8df-6954f43fc762,Disney Plus,2500,1 mois,2026-06-18 00:00:00+00,completed,mutual,533,47,,47,renewal
1630,ce4249ee-a3b4-4a6a-83bd-19aeb4d16c9a,Surfshark,1500,1 mois,2026-06-18 00:00:00+00,completed,mutual,533,48,,48,renewal
1631,3151b034-883e-4f84-801c-8a28eac4b88b,Disney Plus,2500,1 mois,2026-06-21 20:51:37.158009+00,completed,mutual,1127,,,775,subscription
1639,06885473-4b18-4a4b-838b-f8a6531dc3e4,Netflix,2500,1 mois,2026-07-24 23:17:00+00,completed,mutual,975,467,,467,extension
1632,bc18e59e-3304-4785-a8f9-c538deaab382,Surfshark,1500,1 mois,2026-06-21 21:12:01.457759+00,completed,mutual,1127,,,776,subscription
1652,e9b8cd11-d52c-4f24-835a-6ca90c22558e,Hbo Max,2500,1 mois,2026-06-22 20:45:06.924882+00,completed,mutual,232,,,785,subscription
1640,26a1e8d9-da05-4c9b-bfc1-fb35fa2a5492,Netflix,2500,1 mois,2026-06-22 13:29:52.948478+00,completed,mutual,1130,,,778,subscription
1651,c4de725e-c96c-4374-8c5d-d31a9b2f61ab,Surfshark,1500,1 mois,2026-06-22 20:37:36.385853+00,completed,mutual,1138,,,783,subscription
1649,7b983d99-4fbc-4fab-a64a-35426f457a5f,Netflix,2500,1 mois,2026-06-22 19:21:40.513851+00,completed,mutual,1137,,,781,subscription
1648,fde16e7b-b3f0-45d4-b31b-c95ac7f026f1,Netflix,2500,1 mois,2026-06-22 15:25:35.819803+00,completed,mutual,1020,587,,587,renewal
1641,474050b7-eda9-4597-9dd7-8509b0648c9d,Netflix,2500,1 mois,2026-06-22 14:29:17.690759+00,completed,mutual,1132,,,779,subscription
1650,63bad5ae-aba5-4389-b6bf-b95d16aece3c,Disney Plus,2500,1 mois,2026-06-22 20:26:33.476258+00,completed,mutual,1138,,,784,subscription
1647,0df6f392-b8aa-4c64-a5da-8bf9acf0e45a,Netflix,2500,1 mois,2026-06-22 18:50:14.095997+00,completed,mutual,1136,,,780,subscription
1643,61257959-3673-407d-8e37-de792ff9d42d,Surfshark,4000,3 mois,2026-06-22 16:02:51.818869+00,completed,mutual,795,,,782,subscription
1656,c36fef24-f1b8-493d-9a3f-7a9599194c3f,Netflix,2500,1 mois,2026-06-22 23:23:55.519716+00,completed,mutual,1131,,,786,subscription
1657,90c11fb6-1fa5-4feb-952b-30e642bddf3d,Netflix,2500,1 mois,2026-06-23 00:03:47.977617+00,completed,mutual,1142,,,,subscription
1661,4f3809ad-3dab-47c1-a72c-75ba86c089e3,Netflix,2500,1 mois,2026-06-23 09:54:48.632841+00,completed,mutual,1133,,,,subscription
1658,0951bbf7-6c37-467a-979a-19cec2e93f3c,Netflix,2500,1 mois,2026-06-23 06:13:51.037291+00,completed,mutual,1143,,,789,subscription
1655,d5676f7b-0fd2-4950-a770-641e13fa6ea8,Prime Video,2000,1 mois,2026-06-22 22:41:22.70117+00,completed,mutual,1141,,,791,subscription
1662,d5440688-ecae-4b60-a1d8-66148ae05bc7,Prime Video,2000,1 mois,2026-06-23 10:15:46.013559+00,completed,mutual,928,,,790,subscription
1851,44a769c6-adcc-4305-aad8-ef290fa71467,Crunchyroll,1500,1 mois,2026-06-27 12:13:50.8637+00,completed,mutual,1031,613,,613,renewal
1663,985e5777-98fb-44a8-9fc2-c612e2a1239e,Netflix,2500,1 mois,2026-06-23 13:35:11.152267+00,completed,mutual,1147,,,792,subscription
1681,6a42598e-ac2c-4498-8828-e3cb83073953,Netflix,2500,1 mois,2026-06-23 19:49:01.239494+00,completed,mutual,1153,,,802,subscription
1664,690f729d-f048-4dcc-a5ef-6d5900f831e5,Netflix,2500,1 mois,2026-06-23 13:56:30.758552+00,completed,mutual,1150,,,793,subscription
1859,7e65f77e-e4e6-46d5-b856-204dad3124ca,Netflix,2500,1 mois,2026-07-01 23:29:15.725315+00,completed,mutual,1204,,,872,subscription
1665,371cb7d1-6268-4169-b185-a3649cb4afe5,Netflix,2500,1 mois,2026-06-23 13:57:00.309136+00,completed,mutual,1149,,,794,subscription
1693,de18cfc9-5ff3-4acb-9ac1-25013b19c517,Netflix,2500,1 mois,2026-06-22 13:37:48.002779+00,completed,mutual,638,42,,42,renewal
1679,947a049e-a15c-4900-944f-16150e8eb68f,Prime Video,2000,1 mois,2026-06-23 19:22:56.727703+00,completed,mutual,1152,,,803,subscription
1666,61e5b6a3-02f6-4471-b5e3-6515f1f6fb8b,Apple Music,10000,6 mois,2026-06-23 14:09:28.82989+00,completed,mutual,1148,,,795,subscription
1870,2d8bb94a-a7e8-44e4-8dc9-55e37be5dfa5,Prime Video,2000,1 mois,2026-07-02 22:06:44.93958+00,completed,mutual,521,,,877,subscription
1879,909fb4f6-33c7-435b-b9d1-698e64316a97,Netflix,2500,1 mois,2026-07-03 14:00:26.817954+00,completed,mutual,1208,,,879,subscription
2173,c4980a78-9ec9-4a1c-a8dd-0ef88f9a2b3a,Netflix,7000,3 mois,2026-07-15 16:45:42.022468+00,completed,mutual,1071,702,,702,renewal
1896,12c9dbb8-9dc3-460b-b046-2f6e8d9f7489,Disney Plus,13000,6 mois,2026-09-13 21:40:25.005714+00,completed,mutual,184,694,,694,extension
1669,dbd8c3bd-910b-4f89-89fa-e823e503661d,Netflix,2500,1 mois,2026-06-23 14:55:59.799733+00,completed,mutual,118,,,796,subscription
2183,98c0f99a-10a9-4d46-bbbc-9f60550d1140,Netflix,7000,3 mois,2026-07-04 14:39:29.326206+00,completed,mutual,232,286,,286,renewal
1668,daf73699-dbe0-4735-a364-f2c456d2837c,Netflix,2500,1 mois,2026-06-23 14:51:21.024586+00,completed,mutual,118,,,797,subscription
1667,63f69a5c-913c-4b82-a024-ca3bc7eae9c1,Netflix,2500,1 mois,2026-06-23 14:24:39.896791+00,completed,mutual,1140,,,,subscription
1683,b271d74b-969a-43bd-b4dc-74f23d83e007,Netflix,2500,1 mois,2026-06-23 21:14:16.506951+00,completed,mutual,1155,,,804,subscription
1671,25526227-7dac-4552-a93d-036c733dcb27,Netflix,2500,1 mois,2026-06-23 15:26:43.321174+00,completed,mutual,1151,,,799,subscription
1712,02f0ab1e-b42f-4960-aa5d-be13679967d2,Netflix,2500,1 mois,2026-06-24 09:49:15.080965+00,completed,mutual,1023,595,,595,renewal
1674,9e12f7a9-a3d5-4942-9918-8a0c99a2f542,Netflix,2500,1 mois,2026-06-23 16:21:19.693571+00,completed,mutual,84,,,805,subscription
1672,a23cde3d-00a5-4872-9bb9-0f099496717b,Netflix,2500,1 mois,2026-06-23 12:28:21.161939+00,completed,mutual,840,129,,129,renewal
1682,43688397-d919-473a-add0-b4047c67855e,Netflix,2500,1 mois,2026-06-23 20:19:48.944365+00,completed,mutual,1154,,,806,subscription
1673,5f9c79f4-67f7-4dba-9809-43c4e8a1f317,Prime Video,2000,1 mois,2026-06-23 12:38:00.635518+00,completed,mutual,1022,592,,592,renewal
1675,8ba30299-30b8-4b69-a49f-24440b6fc450,Netflix,2500,1 mois,2026-06-20 20:55:34.391682+00,completed,mutual,19,583,,583,renewal
1676,6adb61a0-7066-475b-acd2-d34c41645d91,Netflix,2500,1 mois,2026-06-20 19:45:30.653746+00,completed,mutual,287,582,,582,renewal
1677,b0e86178-ed50-4cb7-8941-0bb158669ca5,Netflix,2500,1 mois,2026-06-23 17:20:22.093787+00,completed,mutual,1129,,,,subscription
1694,f2a10838-cb22-46c3-bcf4-badf65203338,Netflix,7000,3 mois,2026-06-24 09:57:11.009949+00,completed,mutual,832,,,810,subscription
1686,2c4d193c-7874-4fac-b2eb-6c3b05bbb08a,Prime Video,2000,1 mois,2026-06-23 23:55:07.593614+00,completed,mutual,1157,,,,subscription
1680,6aa53e7a-c61c-48fb-af10-42e99a774433,Netflix,2500,1 mois,2026-06-23 19:43:03.557444+00,completed,mutual,1145,,,801,subscription
1696,af4e336e-bb78-497c-86b7-f3871fd0d41c,Netflix,2500,1 mois,2026-06-24 09:58:27.672291+00,completed,mutual,1159,,,811,subscription
1689,4822df1a-79ce-4494-be56-8a8247137e46,Surfshark,1500,1 mois,2026-06-24 07:47:36.758863+00,completed,mutual,1152,,,808,subscription
1691,229546e0-2f8c-4b8e-b641-1513b4487f67,Hbo Max,2500,1 mois,2026-06-24 08:10:20.878056+00,completed,mutual,1152,,,809,subscription
1704,6a061d17-f128-44fa-a672-6509d6c9e78b,Surfshark,1500,1 mois,2026-06-26 15:52:14.937408+00,completed,mutual,859,180,,180,extension
1699,279c910c-1f74-4123-bbba-798a8945222d,Spotify,2000,1 mois,2026-06-24 14:07:42.777468+00,completed,mutual,1161,,,812,subscription
1698,1c2e3142-b352-4691-8685-41d7d0155718,Netflix,2500,1 mois,2026-06-24 13:50:26.747602+00,completed,mutual,1160,,,813,subscription
1707,291a4f23-daa8-474c-b877-cee7d41bbccb,Prime Video,2000,1 mois,2026-06-25 08:06:47.263215+00,completed,mutual,979,,,814,subscription
1705,b87f58f1-0237-4ee3-b579-06a4480abc1b,Netflix,2500,1 mois,2026-06-25 08:03:01.10961+00,completed,mutual,1162,,,815,subscription
1718,7cdc4396-c93c-4484-a8de-842b04081d56,Netflix,2500,1 mois,2026-06-25 19:34:25.539721+00,completed,mutual,916,,,820,subscription
1700,651b48a9-d859-42ee-a93f-547131f55d07,Netflix,2500,1 mois,2026-06-24 15:47:22.430842+00,completed,mutual,928,,,816,subscription
1701,24ead4f8-00b9-4337-bcf9-661c2dbcbbb9,Hbo Max,2500,1 mois,2026-06-26 15:38:29.60858+00,completed,mutual,859,178,,178,extension
1703,65752a3e-96d3-4699-9912-be409d5bc45b,Paramount Plus,2500,1 mois,2026-06-26 15:38:35.632981+00,completed,mutual,859,179,,179,extension
1710,e1966ddd-114c-4a61-aed9-7d01c2d37cbb,Netflix,2500,1 mois,2026-07-06 17:10:16.457461+00,completed,mutual,17,317,,317,extension
1711,93324104-de77-4efc-a0c4-4ec7c9f7267a,Spotify,2000,1 mois,2026-06-25 23:15:00+00,completed,mutual,17,171,,171,extension
1713,c1f96e51-f6e9-4469-9e87-278c91d18ea5,Netflix,2500,1 mois,2026-06-25 16:45:06.931743+00,completed,mutual,601,,,817,subscription
1716,714cf966-8953-4f17-aaa8-4ad479745cd0,Netflix,2500,1 mois,2026-06-25 18:24:46.031449+00,completed,mutual,119,,,818,subscription
1717,26063a38-3135-4da1-a9e0-2fccbd9273af,Netflix,7000,3 mois,2026-06-25 18:38:00.752468+00,completed,mutual,1144,,,819,subscription
1720,cc525c0e-bb03-43d5-a6b2-0261a21a8fb9,Paramount Plus,2500,1 mois,2026-06-25 21:29:40.202654+00,completed,mutual,1166,,,821,subscription
1721,d00ffebd-6c3c-4f45-8838-8f9adf9528af,Netflix,2500,1 mois,2026-06-26 07:05:13.849982+00,completed,mutual,1167,,,822,subscription
1724,dec390cc-0d98-45f3-ba7a-3cb93c82708c,Netflix,7000,3 mois,2026-06-26 13:00:37.643174+00,completed,mutual,1168,,,824,subscription
1725,d7fc9664-e3de-4985-bf73-c67ea0f90ac7,Netflix,2500,1 mois,2026-06-26 13:30:55.47661+00,completed,mutual,1169,,,825,subscription
1719,ef76ec65-304a-4c08-8bba-998f477b6811,Prime Video,5500,3 mois,2026-06-25 21:03:18.666647+00,completed,mutual,1165,,,,subscription
1726,bf2a06c3-b465-4517-9a3f-c53226282f45,Netflix,2500,1 mois,2026-06-26 15:37:22.401729+00,completed,mutual,1170,,,,subscription
1727,ba6b6f25-cf2b-4d9f-89fb-0b45c09c5229,Netflix,2500,1 mois,2026-06-23 07:43:49.06991+00,completed,mutual,495,591,,591,renewal
1728,ee01ed57-906d-4159-89b5-dd1181a199a4,Surfshark,1500,1 mois,2026-06-26 18:26:37.144928+00,completed,mutual,1166,,,,subscription
1746,9e916460-759d-480f-bf66-d74319566e7d,Disney Plus,2500,1 mois,2026-06-27 21:27:18.172544+00,completed,mutual,861,187,,187,extension
1729,73548c9a-fb19-4c6a-ae12-5fa049b17d0c,Prime Video,2000,1 mois,2026-06-26 20:39:51.520125+00,completed,mutual,1171,,,828,subscription
1871,74ab9f5c-2a7f-4798-8edf-0994fff05abd,Disney Plus,2500,1 mois,2026-07-02 22:11:20.078955+00,completed,mutual,521,,,876,subscription
1855,fd1e720b-983b-4100-b88f-ac384733b568,Netflix,2500,1 mois,2026-07-01 22:33:07.031696+00,completed,mutual,1202,,,869,subscription
1770,6c80656f-6b6c-4b5b-90fd-f59f2b67e415,Netflix,2500,1 mois,2026-06-27 19:40:08.24038+00,completed,mutual,857,616,,616,renewal
1731,4c5bad19-f0ff-4937-9d7b-6d48fb1fd5ac,Netflix,5500,1 mois,2026-06-25 23:02:00+00,completed,personal,154,177,,177,renewal
2138,cc3b1c3c-5277-42f1-ab3f-540e3400363c,Netflix,2500,1 mois,2026-07-18 07:47:44.969994+00,completed,mutual,624,729,,729,extension
1732,fbb0deb0-28b9-423d-b7c2-f15ef088a1ac,Netflix,5500,1 mois,2026-06-25 23:04:00+00,completed,personal,154,177,,177,renewal
1873,8d1dded3-1bf0-4c1f-ab3e-2d3c8fba3603,Surfshark,1500,1 mois,2026-07-02 22:50:10.330704+00,completed,mutual,521,,,878,subscription
1734,5ca85e31-b830-4ba3-b524-d4bf5c444e81,Netflix,2500,1 mois,2026-06-26 22:08:40.477768+00,completed,mutual,1172,,,,subscription
1863,fd520791-10a1-43c9-b11f-0b36ee78217e,Netflix,2500,1 mois,2026-07-02 10:47:33.823962+00,completed,mutual,1009,,,873,subscription
2131,46553b9a-5909-407f-8562-b565b8c6df14,Netflix,2500,1 mois,2026-07-14 17:02:13.843684+00,completed,mutual,1004,,,992,subscription
1743,d74515ef-fec2-4bc4-bcca-c7ddcbfeaf7d,Netflix,13000,6 mois,2026-06-27 12:13:41.817477+00,completed,mutual,1174,,,832,subscription
2157,be0c2129-832c-418b-98e3-6bd1bb68fcae,Netflix,2500,1 mois,2026-07-16 11:26:17.313027+00,completed,mutual,703,,,1000,subscription
1895,bf12cc1c-0059-40d7-8ace-de88d8a065aa,Netflix,2500,1 mois,2026-07-03 17:20:13.89343+00,completed,mutual,258,,,883,subscription
1737,400ed93c-67ba-4a28-bcf2-c0fb0acea957,Netflix,5500,1 mois,2026-06-26 20:11:14.517208+00,completed,personal,616,183,,183,renewal
1750,09ae074a-a47b-4b97-8995-caf90f62ad12,Netflix,2500,1 mois,2026-06-27 22:40:12.513363+00,failed,mutual,1175,,,,subscription
1739,29f160e8-7743-4422-a755-23c167779e2d,Surfshark,1500,1 mois,2026-06-26 12:24:03.147672+00,completed,mutual,887,604,,604,renewal
2174,44505921-03cb-45eb-8369-f970a285b2f1,Disney Plus,2500,1 mois,2026-07-16 08:27:11.745142+00,completed,mutual,478,275,,275,renewal
1740,da5bf88f-7e03-4124-875b-9d0a2e85ecc3,Netflix,2500,1 mois,2026-06-26 20:24:20.650794+00,completed,mutual,887,607,,607,renewal
1898,a54d4cbc-d20b-4172-b338-d41ca6f5e2fc,Surfshark,7000,6 mois,2026-07-03 19:43:19.874379+00,completed,mutual,184,,,885,subscription
1753,0eef1d64-ceab-4507-9814-96199ce16452,Netflix,22000,3 mois,2026-06-28 11:38:18.312706+00,completed,personal,1176,,,,subscription
1754,2b87aff2-80ea-46b5-9de8-c33c45f3c7a8,Prime Video,14500,3 mois,2026-06-28 11:39:34.118601+00,completed,mutual,1176,,,,subscription
1742,8cef968d-030c-440c-bedd-50d7521e60f0,Netflix,2500,1 mois,2026-06-27 11:17:05.175857+00,completed,mutual,790,,,830,subscription
1902,2d895d02-74bf-4d2b-b66c-2c0281cff65f,Netflix,2500,1 mois,2026-07-03 21:10:08.202733+00,completed,mutual,1213,,,887,subscription
1741,e1f64c04-c5c3-4bad-b56d-9bbe9b72ad71,Netflix,7000,3 mois,2026-06-21 23:14:00+00,completed,mutual,177,155,,155,renewal
1904,3278f6aa-1392-4e6a-b5b9-8acfa84b7376,Prime Video,2000,1 mois,2026-07-03 22:07:07.350379+00,completed,mutual,1215,,,888,subscription
1765,bdb8deec-a52f-404e-8c07-2453cc9a5bdb,Netflix,2500,1 mois,2026-06-28 12:45:28.986251+00,completed,mutual,1180,,,843,subscription
1772,dedd0cba-e047-4abb-8ec7-8bbbf281a8ff,Spotify,10000,3 mois,2026-06-26 21:04:31.452298+00,completed,personal,860,186,,186,renewal
1748,1c8d4d47-7988-43f4-a135-e551b742d629,Netflix,2500,1 mois,2026-06-27 21:11:53.019721+00,completed,mutual,165,,,,subscription
1747,25e79a20-ffd1-4fe1-ac75-d931620ae39f,Netflix,2500,1 mois,2026-06-27 18:19:29.045518+00,completed,mutual,1,,,831,subscription
1755,172d84cc-96e6-45c7-9bf7-3913c9acc1b5,Paramount Plus,2500,1 mois,2026-06-28 11:52:42.583624+00,completed,mutual,22,,,836,subscription
1756,7a3fa078-8b3f-4414-a009-98b04f957dc0,Disney Plus,2500,1 mois,2026-06-28 12:00:45.044705+00,completed,mutual,1177,,,,subscription
1757,dcbbb5a6-6c11-4329-ae3b-0949d1fdfc49,Paramount Plus,2500,1 mois,2026-06-28 12:01:03.601754+00,completed,mutual,1177,,,,subscription
1758,a8ede7a0-05cd-48f7-a51a-c283f5d829a2,Hbo Max,2500,1 mois,2026-06-28 12:01:25.289218+00,completed,mutual,1177,,,,subscription
1759,95768f0f-e5eb-469d-97e6-f2b513499796,Apple TV,3000,1 mois,2026-06-28 12:01:45.474455+00,completed,mutual,1177,,,,subscription
1749,01204a16-ad28-4250-a272-fced81997717,Netflix,2500,1 mois,2026-06-27 22:39:11.148065+00,completed,mutual,1175,,,,subscription
1760,610d4b1f-933a-462f-a44c-17961be27390,Spotify,759000,1 an,2026-01-01 12:13:00+00,completed,mutual,2,598,,598,renewal
1761,c623cb0b-9a24-4c54-a723-668fa2c54f59,Spotify,693500,1 an,2026-02-01 12:18:00+00,completed,mutual,2,598,,598,renewal
